timestamp,ax,ay,az,vx,vy,vz,rms,status
2026-05-02T20:00:04.116,0.323,-0.003,-0.957,-0.005,-0.007,-0.019,0.032,NORMAL
2026-05-02T20:00:04.616,0.336,0.003,-0.974,0.007,-0.002,-0.036,0.032,NORMAL
2026-05-02T20:00:05.116,0.348,0.008,-0.95,0.019,0.003,-0.012,0.033,NORMAL
2026-05-02T20:00:05.616,0.333,0.028,-0.9,0.005,0.023,0.039,0.034,NORMAL
2026-05-02T20:00:06.116,0.341,0.007,-0.907,0.013,0.003,0.029,0.033,NORMAL
2026-05-02T20:00:06.616,0.356,0.022,-0.921,0.026,0.018,0.016,0.033,NORMAL
2026-05-02T20:00:07.115,0.355,0.022,-0.921,0.026,0.018,0.015,0.032,NORMAL
2026-05-02T20:00:07.616,0.336,0.007,-0.887,0.006,0.002,0.05,0.032,NORMAL
2026-05-02T20:00:08.116,0.326,0.017,-0.868,-0.003,0.013,0.068,0.032,NORMAL
2026-05-02T20:00:08.615,0.356,0.025,-0.928,0.027,0.02,0.01,0.034,NORMAL
2026-05-02T20:00:09.116,0.353,0.015,-0.934,0.023,0.01,0.0,0.033,NORMAL
2026-05-02T20:00:09.615,0.316,0.012,-0.93,-0.012,0.009,0.007,0.033,NORMAL
2026-05-02T20:00:10.116,0.325,-0.008,-0.955,-0.005,-0.011,-0.017,0.034,NORMAL
2026-05-02T20:00:10.616,0.319,0.021,-0.956,-0.009,0.017,-0.019,0.033,NORMAL
2026-05-02T20:00:11.116,0.309,0.016,-0.92,-0.02,0.011,0.016,0.034,NORMAL
2026-05-02T20:00:11.616,0.334,-0.003,-0.921,0.007,-0.007,0.014,0.033,NORMAL
2026-05-02T20:00:12.116,0.335,0.02,-0.898,0.009,0.016,0.041,0.033,NORMAL
2026-05-02T20:00:12.616,0.321,-0.003,-0.963,-0.006,-0.007,-0.024,0.033,NORMAL
2026-05-02T20:00:13.115,0.33,-0.009,-0.968,0.002,-0.011,-0.028,0.031,NORMAL
2026-05-02T20:00:13.615,0.333,-0.021,-0.954,0.006,-0.023,-0.015,0.033,NORMAL
2026-05-02T20:00:14.116,0.317,-0.031,-0.932,-0.009,-0.033,0.005,0.033,NORMAL
2026-05-02T20:00:14.615,0.332,-0.024,-0.962,0.005,-0.025,-0.024,0.03,NORMAL
2026-05-02T20:00:15.115,0.317,-0.01,-0.969,-0.01,-0.011,-0.031,0.03,NORMAL
2026-05-02T20:00:15.615,0.331,-0.013,-0.925,0.004,-0.013,0.011,0.03,NORMAL
2026-05-02T20:00:16.115,0.305,-0.016,-0.935,-0.021,-0.017,0.001,0.031,NORMAL
2026-05-02T20:00:16.615,0.329,-0.009,-0.953,0.003,-0.012,-0.016,0.03,NORMAL
2026-05-02T20:00:17.115,0.349,0.019,-0.963,0.021,0.016,-0.025,0.03,NORMAL
2026-05-02T20:00:17.615,0.351,0.033,-0.934,0.022,0.028,0.003,0.031,NORMAL
2026-05-02T20:00:18.115,0.321,0.008,-0.917,-0.007,0.004,0.019,0.03,NORMAL
2026-05-02T20:00:18.615,0.331,0.008,-0.94,0.002,0.003,-0.002,0.029,NORMAL
2026-05-02T20:00:19.114,0.324,0.021,-0.951,-0.004,0.015,-0.013,0.029,NORMAL
2026-05-02T20:00:19.615,0.344,0.012,-0.956,0.016,0.007,-0.018,0.029,NORMAL
2026-05-02T20:00:20.114,0.351,0.018,-0.888,0.023,0.014,0.048,0.032,NORMAL
2026-05-02T20:00:20.615,0.337,0.031,-0.92,0.009,0.027,0.015,0.031,NORMAL
2026-05-02T20:00:21.114,0.318,-0.009,-0.957,-0.008,-0.014,-0.021,0.032,NORMAL
2026-05-02T20:00:21.615,0.348,0.007,-0.962,0.02,0.001,-0.025,0.032,NORMAL
2026-05-02T20:00:22.115,0.313,-0.012,-0.938,-0.016,-0.019,-0.003,0.031,NORMAL
2026-05-02T20:00:22.615,0.301,0.01,-0.977,-0.026,0.004,-0.043,0.033,NORMAL
2026-05-02T20:00:23.115,0.334,0.002,-0.937,0.006,-0.005,-0.001,0.033,NORMAL
2026-05-02T20:00:23.615,0.354,0.005,-0.907,0.025,0.0,0.027,0.032,NORMAL
2026-05-02T20:00:24.115,0.322,-0.009,-0.934,-0.007,-0.014,0.001,0.032,NORMAL
2026-05-02T20:00:24.615,0.292,0.005,-0.924,-0.034,0.0,0.01,0.03,NORMAL
2026-05-02T20:00:25.115,0.326,0.003,-0.947,0.0,-0.001,-0.011,0.029,NORMAL
2026-05-02T20:00:25.614,0.347,0.018,-0.923,0.021,0.013,0.014,0.03,NORMAL
2026-05-02T20:00:26.115,0.324,-0.002,-0.952,-0.002,-0.007,-0.015,0.026,NORMAL
2026-05-02T20:00:26.615,0.313,0.014,-0.931,-0.014,0.009,0.004,0.025,NORMAL
2026-05-02T20:00:27.115,0.355,0.009,-0.914,0.028,0.006,0.021,0.028,NORMAL
2026-05-02T20:00:27.615,0.315,-0.013,-0.924,-0.01,-0.016,0.009,0.03,NORMAL
2026-05-02T20:00:28.114,0.297,0.019,-0.978,-0.027,0.015,-0.043,0.031,NORMAL
2026-05-02T20:00:28.614,0.335,-0.003,-0.935,0.009,-0.009,0.001,0.031,NORMAL
2026-05-02T20:00:29.114,0.351,0.024,-0.914,0.022,0.02,0.021,0.034,NORMAL
2026-05-02T20:00:29.615,0.321,0.011,-0.948,-0.007,0.006,-0.014,0.034,NORMAL
2026-05-02T20:00:30.114,0.314,0.001,-0.93,-0.014,-0.004,0.004,0.031,NORMAL
2026-05-02T20:00:30.614,0.333,0.002,-0.953,0.004,-0.002,-0.018,0.03,NORMAL
2026-05-02T20:00:31.114,0.343,0.01,-0.907,0.015,0.006,0.028,0.03,NORMAL
2026-05-02T20:00:31.614,0.32,0.02,-0.94,-0.007,0.014,-0.004,0.031,NORMAL
2026-05-02T20:00:32.114,0.33,-0.01,-0.958,0.003,-0.013,-0.019,0.032,NORMAL
2026-05-02T20:00:32.614,0.307,0.02,-0.938,-0.021,0.015,0.0,0.031,NORMAL
2026-05-02T20:00:33.114,0.32,-0.001,-0.993,-0.008,-0.004,-0.053,0.033,NORMAL
2026-05-02T20:00:33.614,0.341,-0.019,-0.959,0.011,-0.022,-0.017,0.034,NORMAL
2026-05-02T20:00:34.113,0.32,0.009,-0.924,-0.008,0.006,0.016,0.035,NORMAL
2026-05-02T20:00:34.614,0.302,0.012,-0.924,-0.024,0.008,0.013,0.035,NORMAL
2026-05-02T20:00:35.113,0.294,0.006,-0.991,-0.03,0.002,-0.053,0.033,NORMAL
2026-05-02T20:00:35.614,0.302,-0.001,-0.963,-0.022,-0.003,-0.027,0.036,NORMAL
2026-05-02T20:00:36.114,0.323,-0.026,-0.94,-0.002,-0.028,-0.003,0.038,NORMAL
2026-05-02T20:00:36.614,0.308,-0.009,-0.922,-0.018,-0.011,0.014,0.036,NORMAL
2026-05-02T20:00:37.114,0.303,-0.004,-0.964,-0.023,-0.007,-0.025,0.037,NORMAL
2026-05-02T20:00:37.613,0.313,-0.022,-0.945,-0.013,-0.026,-0.008,0.037,NORMAL
2026-05-02T20:00:38.113,0.325,0.004,-0.942,-0.002,0.0,-0.006,0.036,NORMAL
2026-05-02T20:00:38.614,0.331,0.007,-0.906,0.004,0.005,0.029,0.033,NORMAL
2026-05-02T20:00:39.114,0.333,0.022,-0.907,0.007,0.018,0.028,0.029,NORMAL
2026-05-02T20:00:39.613,0.352,0.029,-0.924,0.024,0.026,0.01,0.03,NORMAL
2026-05-02T20:00:40.114,0.342,-0.004,-0.926,0.015,-0.007,0.008,0.029,NORMAL
2026-05-02T20:00:40.613,0.332,0.002,-0.913,0.004,-0.003,0.022,0.028,NORMAL
2026-05-02T20:00:41.114,0.325,-0.005,-0.935,-0.003,-0.009,0.003,0.028,NORMAL
2026-05-02T20:00:41.613,0.333,-0.017,-0.939,0.005,-0.019,-0.001,0.031,NORMAL
2026-05-02T20:00:42.113,0.344,0.013,-0.907,0.017,0.01,0.031,0.031,NORMAL
2026-05-02T20:00:42.613,0.339,0.021,-0.885,0.012,0.017,0.054,0.032,NORMAL
2026-05-02T20:00:43.113,0.317,0.001,-0.955,-0.009,-0.003,-0.016,0.031,NORMAL
2026-05-02T20:00:43.613,0.317,-0.001,-0.978,-0.008,-0.004,-0.039,0.032,NORMAL
2026-05-02T20:00:44.113,0.331,-0.009,-0.932,0.005,-0.011,0.007,0.031,NORMAL
2026-05-02T20:00:44.613,0.329,-0.002,-0.938,0.003,-0.003,0.004,0.026,NORMAL
2026-05-02T20:00:45.113,0.303,-0.004,-0.944,-0.022,-0.005,0.0,0.026,NORMAL
2026-05-02T20:00:45.613,0.344,-0.012,-0.939,0.017,-0.013,0.004,0.026,NORMAL
2026-05-02T20:00:46.113,0.327,0.004,-0.951,0.002,0.002,-0.01,0.023,NORMAL
2026-05-02T20:00:46.613,0.333,-0.006,-0.946,0.007,-0.006,-0.008,0.023,NORMAL
2026-05-02T20:00:47.113,0.354,0.025,-0.919,0.026,0.024,0.016,0.024,NORMAL
2026-05-02T20:00:47.613,0.32,0.018,-0.963,-0.008,0.017,-0.026,0.026,NORMAL
2026-05-02T20:00:48.113,0.346,0.017,-0.9,0.019,0.015,0.035,0.028,NORMAL
2026-05-02T20:00:48.613,0.308,0.004,-0.922,-0.018,0.002,0.013,0.031,NORMAL
2026-05-02T20:00:49.113,0.314,-0.009,-0.973,-0.012,-0.011,-0.038,0.032,NORMAL
2026-05-02T20:00:49.612,0.338,0.01,-0.904,0.011,0.008,0.03,0.034,NORMAL
2026-05-02T20:00:50.113,0.314,-0.01,-0.967,-0.012,-0.013,-0.03,0.034,NORMAL
2026-05-02T20:00:50.613,0.336,-0.019,-0.922,0.01,-0.022,0.015,0.034,NORMAL
2026-05-02T20:00:51.113,0.361,0.015,-0.94,0.035,0.011,-0.001,0.033,NORMAL
2026-05-02T20:00:51.612,0.314,-0.01,-0.958,-0.013,-0.013,-0.018,0.032,NORMAL
2026-05-02T20:00:52.113,0.304,0.012,-0.967,-0.023,0.009,-0.027,0.033,NORMAL
2026-05-02T20:00:52.612,0.342,0.004,-0.959,0.016,0.001,-0.02,0.031,NORMAL
2026-05-02T20:00:53.112,0.353,0.005,-0.919,0.024,0.003,0.021,0.033,NORMAL
2026-05-02T20:00:53.612,0.355,0.02,-0.912,0.026,0.014,0.024,0.033,NORMAL
2026-05-02T20:00:54.112,0.326,0.006,-0.91,-0.002,0.001,0.022,0.033,NORMAL
2026-05-02T20:00:54.613,0.324,-0.003,-0.929,-0.006,-0.008,0.004,0.031,NORMAL
2026-05-02T20:00:55.112,0.313,-0.018,-0.936,-0.017,-0.022,-0.003,0.03,NORMAL
2026-05-02T20:00:55.612,0.323,-0.003,-0.927,-0.005,-0.008,0.006,0.031,NORMAL
2026-05-02T20:00:56.113,0.312,-0.009,-0.936,-0.018,-0.014,-0.001,0.029,NORMAL
2026-05-02T20:00:56.612,0.307,0.009,-0.936,-0.02,0.004,-0.006,0.03,NORMAL
2026-05-02T20:00:57.112,0.316,0.003,-0.939,-0.013,-0.002,-0.008,0.029,NORMAL
2026-05-02T20:00:57.612,0.337,0.002,-0.944,0.009,-0.005,-0.008,0.03,NORMAL
2026-05-02T20:00:58.111,0.349,0.017,-0.927,0.02,0.012,0.01,0.032,NORMAL
2026-05-02T20:00:58.612,0.349,-0.009,-0.931,0.021,-0.013,0.006,0.031,NORMAL
2026-05-02T20:00:59.112,0.34,-0.006,-0.948,0.011,-0.011,-0.012,0.03,NORMAL
2026-05-02T20:00:59.612,0.336,0.01,-0.898,0.006,0.006,0.039,0.029,NORMAL
2026-05-02T20:01:00.112,0.355,0.016,-0.933,0.024,0.012,0.008,0.029,NORMAL
2026-05-02T20:01:00.612,0.289,0.028,-0.903,-0.037,0.023,0.033,0.032,NORMAL
2026-05-02T20:01:01.112,0.323,-0.058,-0.94,-0.006,-0.063,0.0,0.034,NORMAL
2026-05-02T20:01:01.612,0.293,0.037,-1.101,-0.034,0.033,-0.158,0.047,NORMAL
2026-05-02T20:01:02.112,0.338,0.053,-0.969,0.009,0.045,-0.027,0.05,NORMAL
2026-05-02T20:01:02.612,0.36,-0.012,-0.959,0.033,-0.02,-0.02,0.051,NORMAL
2026-05-02T20:01:03.111,0.339,0.007,-0.927,0.011,0.0,0.014,0.052,NORMAL
2026-05-02T20:01:03.612,0.305,-0.001,-0.93,-0.022,-0.007,0.012,0.054,NORMAL
2026-05-02T20:01:04.111,0.323,-0.001,-0.993,-0.004,-0.007,-0.054,0.052,NORMAL
2026-05-02T20:01:04.611,0.336,0.001,-0.912,0.01,-0.004,0.024,0.051,NORMAL
2026-05-02T20:01:05.111,0.314,-0.016,-0.937,-0.01,-0.02,0.003,0.04,NORMAL
2026-05-02T20:01:05.611,0.325,-0.008,-0.957,0.0,-0.013,-0.015,0.035,NORMAL
2026-05-02T20:01:06.112,0.319,0.006,-0.952,-0.006,0.001,-0.01,0.033,NORMAL
2026-05-02T20:01:06.611,0.33,0.009,-0.882,0.004,0.005,0.055,0.033,NORMAL
2026-05-02T20:01:07.112,0.313,-0.015,-0.944,-0.012,-0.02,-0.007,0.03,NORMAL
2026-05-02T20:01:07.611,0.307,0.026,-0.935,-0.017,0.021,-0.001,0.029,NORMAL
2026-05-02T20:01:08.111,0.341,-0.001,-0.914,0.019,-0.006,0.02,0.028,NORMAL
2026-05-02T20:01:08.611,0.317,0.014,-0.939,-0.004,0.01,0.0,0.028,NORMAL
2026-05-02T20:01:09.111,0.319,-0.003,-0.959,-0.004,-0.005,-0.017,0.029,NORMAL
2026-05-02T20:01:09.611,0.348,-0.01,-0.952,0.021,-0.015,-0.013,0.031,NORMAL
2026-05-02T20:01:10.111,0.344,0.012,-0.824,0.019,0.008,0.107,0.037,NORMAL
2026-05-02T20:01:10.611,0.312,-0.005,-0.925,-0.014,-0.01,0.006,0.038,NORMAL
2026-05-02T20:01:11.111,0.34,-0.003,-0.946,0.014,-0.006,-0.011,0.039,NORMAL
2026-05-02T20:01:11.611,0.337,-0.02,-0.958,0.011,-0.022,-0.021,0.041,NORMAL
2026-05-02T20:01:12.110,0.3,0.017,-0.97,-0.024,0.015,-0.039,0.044,NORMAL
2026-05-02T20:01:12.610,0.324,0.041,-0.955,-0.001,0.037,-0.023,0.044,NORMAL
2026-05-02T20:01:13.111,0.307,0.016,-0.936,-0.016,0.013,-0.004,0.042,NORMAL
2026-05-02T20:01:13.611,0.296,-0.005,-0.932,-0.024,-0.007,0.005,0.04,NORMAL
2026-05-02T20:01:14.111,0.317,-0.04,-0.96,-0.008,-0.04,-0.023,0.041,NORMAL
2026-05-02T20:01:14.611,0.309,0.017,-0.942,-0.016,0.012,-0.01,0.04,NORMAL
2026-05-02T20:01:15.111,0.297,0.0,-0.923,-0.026,-0.006,0.008,0.038,NORMAL
2026-05-02T20:01:15.610,0.368,0.045,-0.954,0.039,0.04,-0.024,0.041,NORMAL
2026-05-02T20:01:16.110,0.315,0.024,-0.922,-0.012,0.019,0.008,0.041,NORMAL
2026-05-02T20:01:16.610,0.309,-0.017,-0.951,-0.016,-0.02,-0.016,0.042,NORMAL
2026-05-02T20:01:17.111,0.304,-0.01,-0.937,-0.021,-0.013,0.002,0.042,NORMAL
2026-05-02T20:01:17.611,0.317,0.022,-0.964,-0.008,0.016,-0.028,0.041,NORMAL
2026-05-02T20:01:18.110,0.325,0.007,-0.961,-0.001,0.004,-0.026,0.041,NORMAL
2026-05-02T20:01:18.610,0.308,0.034,-0.927,-0.021,0.029,0.01,0.038,NORMAL
2026-05-02T20:01:19.111,0.33,-0.008,-0.926,0.002,-0.013,0.01,0.036,NORMAL
2026-05-02T20:01:19.610,0.336,0.006,-0.959,0.007,0.001,-0.023,0.032,NORMAL
2026-05-02T20:01:20.111,0.328,0.002,-0.93,0.0,-0.004,0.005,0.031,NORMAL
2026-05-02T20:01:20.610,0.337,0.0,-0.948,0.009,-0.006,-0.013,0.031,NORMAL
2026-05-02T20:01:21.110,0.342,0.005,-0.953,0.014,0.0,-0.018,0.032,NORMAL
2026-05-02T20:01:21.610,0.339,-0.011,-0.958,0.011,-0.016,-0.024,0.031,NORMAL
2026-05-02T20:01:22.110,0.322,0.012,-0.879,-0.006,0.007,0.052,0.03,NORMAL
2026-05-02T20:01:22.610,0.308,-0.011,-0.948,-0.017,-0.016,-0.014,0.031,NORMAL
2026-05-02T20:01:23.110,0.327,0.021,-0.978,0.003,0.015,-0.043,0.032,NORMAL
2026-05-02T20:01:23.610,0.319,-0.004,-0.919,-0.004,-0.009,0.015,0.031,NORMAL
2026-05-02T20:01:24.110,0.315,0.015,-0.919,-0.006,0.01,0.017,0.03,NORMAL
2026-05-02T20:01:24.610,0.311,-0.019,-0.948,-0.014,-0.024,-0.01,0.031,NORMAL
2026-05-02T20:01:25.110,0.337,-0.001,-0.938,0.009,-0.004,-0.004,0.033,NORMAL
2026-05-02T20:01:25.610,0.333,0.002,-0.912,0.005,0.002,0.019,0.031,NORMAL
2026-05-02T20:01:26.110,0.328,0.011,-0.956,0.001,0.01,-0.024,0.03,NORMAL
2026-05-02T20:01:26.610,0.32,-0.015,-0.957,-0.007,-0.016,-0.021,0.03,NORMAL
2026-05-02T20:01:27.110,0.312,0.012,-0.988,-0.013,0.009,-0.053,0.033,NORMAL
2026-05-02T20:01:27.609,0.323,0.013,-0.951,-0.004,0.01,-0.014,0.031,NORMAL
2026-05-02T20:01:28.109,0.341,-0.006,-0.932,0.012,-0.009,0.005,0.029,NORMAL
2026-05-02T20:01:28.609,0.331,0.001,-0.941,0.005,-0.001,-0.004,0.029,NORMAL
2026-05-02T20:01:29.110,0.35,0.005,-0.896,0.022,0.002,0.044,0.031,NORMAL
2026-05-02T20:01:29.610,0.319,-0.012,-0.938,-0.007,-0.014,0.0,0.03,NORMAL
2026-05-02T20:01:30.109,0.307,0.026,-0.944,-0.019,0.023,-0.007,0.03,NORMAL
2026-05-02T20:01:30.609,0.335,0.009,-0.907,0.01,0.008,0.027,0.028,NORMAL
2026-05-02T20:01:31.110,0.324,-0.027,-0.923,0.0,-0.028,0.01,0.029,NORMAL
2026-05-02T20:01:31.609,0.313,0.007,-0.942,-0.012,0.005,-0.009,0.027,NORMAL
2026-05-02T20:01:32.109,0.34,-0.002,-0.952,0.014,-0.004,-0.017,0.026,NORMAL
2026-05-02T20:01:32.610,0.341,0.025,-0.916,0.014,0.021,0.019,0.025,NORMAL
2026-05-02T20:01:33.110,0.31,0.02,-0.954,-0.017,0.015,-0.017,0.024,NORMAL
2026-05-02T20:01:33.610,0.342,-0.019,-0.931,0.012,-0.023,0.007,0.025,NORMAL
2026-05-02T20:01:34.109,0.348,0.016,-0.94,0.017,0.014,-0.002,0.025,NORMAL
2026-05-02T20:01:34.610,0.318,-0.006,-0.946,-0.014,-0.008,-0.007,0.024,NORMAL
2026-05-02T20:01:35.109,0.316,-0.005,-0.967,-0.015,-0.007,-0.03,0.027,NORMAL
2026-05-02T20:01:35.609,0.327,0.002,-0.902,-0.002,-0.001,0.033,0.028,NORMAL
2026-05-02T20:01:36.109,0.356,0.01,-0.918,0.025,0.006,0.018,0.03,NORMAL
2026-05-02T20:01:36.609,0.312,-0.005,-0.916,-0.016,-0.008,0.019,0.03,NORMAL
2026-05-02T20:01:37.109,0.316,-0.003,-0.939,-0.011,-0.006,-0.003,0.029,NORMAL
2026-05-02T20:01:37.609,0.34,-0.003,-0.966,0.012,-0.007,-0.03,0.029,NORMAL
2026-05-02T20:01:38.109,0.313,-0.007,-0.921,-0.015,-0.008,0.016,0.03,NORMAL
2026-05-02T20:01:38.608,0.323,0.005,-0.969,-0.003,0.0,-0.031,0.028,NORMAL
2026-05-02T20:01:39.109,0.303,0.031,-0.956,-0.021,0.024,-0.018,0.026,NORMAL
2026-05-02T20:01:39.609,0.334,-0.006,-0.949,0.009,-0.011,-0.008,0.027,NORMAL
2026-05-02T20:01:40.109,0.323,0.02,-0.903,-0.001,0.012,0.041,0.028,NORMAL
2026-05-02T20:01:40.609,0.304,-0.006,-0.994,-0.02,-0.013,-0.045,0.03,NORMAL
2026-05-02T20:01:41.109,0.33,0.016,-0.899,0.006,0.008,0.045,0.029,NORMAL
2026-05-02T20:01:41.608,0.319,0.002,-0.954,-0.005,-0.006,-0.008,0.03,NORMAL
2026-05-02T20:01:42.109,0.312,0.022,-0.955,-0.011,0.015,-0.009,0.032,NORMAL
2026-05-02T20:01:42.608,0.338,-0.011,-0.912,0.015,-0.016,0.031,0.033,NORMAL
2026-05-02T20:01:43.108,0.32,0.018,-0.901,-0.004,0.014,0.044,0.034,NORMAL
2026-05-02T20:01:43.609,0.318,-0.004,-0.995,-0.007,-0.008,-0.048,0.034,NORMAL
2026-05-02T20:01:44.108,0.334,0.0,-0.918,0.005,-0.004,0.026,0.034,NORMAL
2026-05-02T20:01:44.609,0.338,0.019,-0.957,0.01,0.013,-0.012,0.034,NORMAL
2026-05-02T20:01:45.109,0.317,0.035,-0.943,-0.01,0.028,0.0,0.034,NORMAL
2026-05-02T20:01:45.608,0.364,0.011,-0.92,0.037,0.004,0.021,0.034,NORMAL
2026-05-02T20:01:46.109,0.316,-0.008,-0.924,-0.009,-0.015,0.014,0.035,NORMAL
2026-05-02T20:01:46.609,0.335,-0.011,-0.982,0.008,-0.017,-0.042,0.035,NORMAL
2026-05-02T20:01:47.108,0.326,0.021,-0.935,-0.002,0.016,0.006,0.033,NORMAL
2026-05-02T20:01:47.608,0.316,-0.005,-0.962,-0.012,-0.008,-0.019,0.03,NORMAL
2026-05-02T20:01:48.108,0.331,-0.013,-0.917,0.003,-0.014,0.024,0.029,NORMAL
2026-05-02T20:01:48.609,0.337,-0.021,-0.951,0.011,-0.022,-0.012,0.029,NORMAL
2026-05-02T20:01:49.109,0.336,-0.012,-0.937,0.007,-0.013,-0.001,0.029,NORMAL
2026-05-02T20:01:49.608,0.333,0.015,-0.917,0.004,0.012,0.023,0.03,NORMAL
2026-05-02T20:01:50.108,0.309,0.0,-0.979,-0.019,-0.003,-0.037,0.029,NORMAL
2026-05-02T20:01:50.608,0.331,0.006,-0.934,0.002,0.0,0.009,0.03,NORMAL
2026-05-02T20:01:51.108,0.323,0.006,-0.957,-0.004,0.0,-0.015,0.031,NORMAL
2026-05-02T20:01:51.608,0.311,0.013,-0.927,-0.013,0.006,0.014,0.03,NORMAL
2026-05-02T20:01:52.108,0.33,-0.013,-0.945,0.006,-0.019,-0.004,0.031,NORMAL
2026-05-02T20:01:52.608,0.351,0.007,-0.884,0.025,0.0,0.056,0.032,NORMAL
2026-05-02T20:01:53.108,0.328,-0.011,-0.952,0.001,-0.016,-0.014,0.029,NORMAL
2026-05-02T20:01:53.608,0.305,0.018,-0.963,-0.02,0.012,-0.028,0.03,NORMAL
2026-05-02T20:01:54.108,0.33,-0.008,-0.919,0.005,-0.013,0.015,0.028,NORMAL
2026-05-02T20:01:54.607,0.361,0.025,-0.941,0.035,0.019,-0.005,0.028,NORMAL
2026-05-02T20:01:55.108,0.295,-0.001,-0.93,-0.029,-0.006,0.008,0.028,NORMAL
2026-05-02T20:01:55.607,0.303,0.005,-0.992,-0.021,0.0,-0.051,0.029,NORMAL
2026-05-02T20:01:56.108,0.311,0.019,-0.926,-0.015,0.013,0.011,0.03,NORMAL
2026-05-02T20:01:56.607,0.332,-0.012,-0.937,0.005,-0.016,0.001,0.028,NORMAL
2026-05-02T20:01:57.107,0.356,0.017,-0.929,0.028,0.014,0.009,0.029,NORMAL
2026-05-02T20:01:57.607,0.312,-0.024,-0.933,-0.013,-0.027,0.005,0.033,NORMAL
2026-05-02T20:01:58.107,0.326,-0.007,-0.988,0.001,-0.01,-0.045,0.033,NORMAL
2026-05-02T20:01:58.607,0.328,0.006,-0.945,0.001,0.002,-0.004,0.032,NORMAL
2026-05-02T20:01:59.107,0.341,0.013,-0.897,0.013,0.01,0.037,0.033,NORMAL
2026-05-02T20:01:59.608,0.324,-0.008,-0.946,-0.001,-0.012,-0.011,0.033,NORMAL
2026-05-02T20:02:00.107,0.303,0.011,-0.938,-0.022,0.008,0.0,0.034,NORMAL
2026-05-02T20:02:00.608,0.326,-0.006,-0.969,-0.001,-0.01,-0.03,0.032,NORMAL
2026-05-02T20:02:01.107,0.319,0.004,-0.863,-0.008,0.002,0.073,0.034,NORMAL
2026-05-02T20:02:01.607,0.31,-0.017,-0.956,-0.018,-0.017,-0.018,0.034,NORMAL
2026-05-02T20:02:02.107,0.324,0.023,-0.958,-0.003,0.023,-0.017,0.032,NORMAL
2026-05-02T20:02:02.607,0.328,-0.009,-0.928,-0.001,-0.01,0.011,0.032,NORMAL
2026-05-02T20:02:03.107,0.324,-0.011,-0.948,-0.006,-0.012,-0.01,0.032,NORMAL
2026-05-02T20:02:03.607,0.335,0.003,-0.921,0.006,0.0,0.016,0.031,NORMAL
2026-05-02T20:02:04.108,0.316,-0.006,-0.938,-0.011,-0.008,0.001,0.032,NORMAL
2026-05-02T20:02:04.607,0.315,0.018,-0.946,-0.011,0.014,-0.01,0.029,NORMAL
2026-05-02T20:02:05.107,0.34,-0.012,-0.928,0.015,-0.014,0.007,0.031,NORMAL
2026-05-02T20:02:05.607,0.319,0.008,-0.933,-0.005,0.005,0.005,0.031,NORMAL
2026-05-02T20:02:06.107,0.325,-0.013,-0.964,-0.001,-0.016,-0.024,0.029,NORMAL
2026-05-02T20:02:06.606,0.334,-0.013,-0.947,0.007,-0.016,-0.006,0.029,NORMAL
2026-05-02T20:02:07.106,0.323,0.007,-0.973,-0.001,0.002,-0.03,0.028,NORMAL
2026-05-02T20:02:07.607,0.301,0.016,-0.966,-0.023,0.012,-0.023,0.027,NORMAL
2026-05-02T20:02:08.105,0.353,0.019,-0.919,0.028,0.015,0.023,0.025,NORMAL
2026-05-02T20:02:08.606,0.325,-0.017,-0.938,0.0,-0.019,0.003,0.026,NORMAL
2026-05-02T20:02:09.106,0.33,-0.015,-0.957,0.003,-0.017,-0.016,0.027,NORMAL
2026-05-02T20:02:09.606,0.339,0.018,-0.881,0.01,0.016,0.056,0.029,NORMAL
2026-05-02T20:02:10.107,0.328,-0.01,-0.945,-0.002,-0.013,-0.008,0.03,NORMAL
2026-05-02T20:02:10.607,0.324,0.014,-0.936,-0.005,0.012,-0.002,0.031,NORMAL
2026-05-02T20:02:11.106,0.369,0.009,-0.958,0.038,0.007,-0.022,0.033,NORMAL
2026-05-02T20:02:11.607,0.32,-0.02,-0.942,-0.011,-0.019,-0.005,0.034,NORMAL
2026-05-02T20:02:12.106,0.335,-0.02,-0.977,0.002,-0.019,-0.038,0.035,NORMAL
2026-05-02T20:02:12.607,0.332,0.016,-0.927,-0.001,0.017,0.013,0.034,NORMAL
2026-05-02T20:02:13.106,0.322,-0.017,-0.97,-0.01,-0.013,-0.028,0.032,NORMAL
2026-05-02T20:02:13.606,0.328,0.003,-0.935,-0.005,0.006,0.006,0.031,NORMAL
2026-05-02T20:02:14.107,0.33,-0.002,-0.951,-0.003,0.001,-0.006,0.03,NORMAL
2026-05-02T20:02:14.606,0.337,-0.012,-0.933,0.004,-0.009,0.011,0.028,NORMAL
2026-05-02T20:02:15.107,0.317,-0.014,-0.972,-0.014,-0.011,-0.03,0.029,NORMAL
2026-05-02T20:02:15.606,0.321,0.004,-0.898,-0.008,0.006,0.04,0.031,NORMAL
2026-05-02T20:02:16.106,0.317,0.011,-0.926,-0.009,0.01,0.014,0.032,NORMAL
2026-05-02T20:02:16.606,0.329,0.0,-0.929,0.002,0.0,0.01,0.03,NORMAL
2026-05-02T20:02:17.106,0.307,0.008,-0.934,-0.022,0.006,0.002,0.03,NORMAL
2026-05-02T20:02:17.606,0.337,0.003,-0.906,0.009,-0.001,0.028,0.03,NORMAL
